iteration,batch,batch_loss,epoch_loss,elapsed_time
6,4350,1.4174405,1.1514592,29733.8
6,4400,1.2266259,1.1516435,29780.29
6,4450,0.94914275,1.1517595,29827.94
6,4500,1.2871709,1.1517644,29873.31
6,4550,1.0918884,1.151979,29918.32
6,4600,0.97035706,1.1519324,29965.14
6,4650,1.1230049,1.1517495,30012.54
6,4700,1.1834972,1.151851,30057.42
6,4750,1.169673,1.1516953,30104.45
6,4800,1.055839,1.1516479,30147.96
6,4850,1.2241051,1.1518222,30194.09
6,4900,0.94846284,1.1513497,30239.1
6,4950,1.1938394,1.1512886,30284.36
6,5000,1.1057717,1.1513978,30330.33
6,5050,1.2033865,1.1512208,30374.71
6,5100,1.0550227,1.1512431,30420.65
6,5150,1.1210027,1.1510171,30465.5
6,5200,1.2172184,1.151127,30509.24
6,5250,1.179111,1.151102,30554.96
6,5300,1.1311892,1.1511513,30599.7
6,5350,1.1660489,1.1510969,30644.56
6,5400,1.0841031,1.1511658,30689.85
6,5450,1.1569685,1.1512922,30735.73
6,5500,1.0389036,1.1512612,30780.28
6,5550,1.1421136,1.1510684,30825.61
7,0,0.95883906,0.95883906,30898.93
7,50,0.913053,1.0910997,30944.85
7,100,0.9479387,1.095804,30993.37
7,150,1.2210047,1.105753,31038.46
7,200,1.0280893,1.1106384,31084.8
7,250,1.0974109,1.1140862,31128.9
7,300,1.0404223,1.1127813,31174.62
7,350,1.219974,1.1130173,31218.93
7,400,1.1311991,1.1148705,31263.92
7,450,1.0375762,1.112453,31309.86
7,500,1.4011385,1.1132138,31354.6
7,550,1.2011008,1.1165756,31399.03
7,600,1.3320136,1.1163217,31445.56
7,650,1.2212999,1.116314,31490.32
7,700,1.0740182,1.1143218,31535.12
7,750,0.88054806,1.1141086,31581.09
7,800,1.1967084,1.1166843,31624.87
7,850,1.2383103,1.1164556,31670.02
7,900,1.0628035,1.1156805,31716.27
7,950,0.99025047,1.1159197,31761.1
7,1000,1.2527773,1.1156461,31805.48
7,1050,1.1280694,1.115816,31850.75
7,1100,1.1399846,1.1160516,31895.42
7,1150,1.0690147,1.1154954,31942.0
7,1200,1.1967666,1.116243,31988.83
7,1250,0.8771701,1.1169751,32034.47
7,1300,0.9922533,1.1173195,32078.64
7,1350,1.0449783,1.117955,32122.56
7,1400,1.2347131,1.1184376,32169.0
7,1450,1.1585474,1.1188234,32214.07
7,1500,1.1085776,1.1179745,32259.27
7,1550,1.431771,1.118868,32305.55
7,1600,1.1579083,1.1194086,32350.22
7,1650,1.0322244,1.1192248,32396.72
7,1700,1.3943112,1.1191274,32441.84
7,1750,1.0033337,1.1185234,32487.44
7,1800,1.19782,1.1190292,32533.34
7,1850,1.0389595,1.1201328,32579.67
7,1900,1.1591538,1.1203799,32625.54
7,1950,1.1269767,1.1205522,32670.56
7,2000,1.1372054,1.1199149,32714.14
7,2050,1.2144277,1.1200081,32756.46
7,2100,1.1823535,1.119895,32798.96
7,2150,1.192165,1.1198405,32842.78
7,2200,0.99599797,1.1201717,32884.86
7,2250,0.97061753,1.1199325,32929.34
7,2300,1.0959433,1.1205647,32974.9
7,2350,0.95534146,1.1198541,33017.92
7,2400,1.3224347,1.1200386,33060.52
7,2450,0.9501282,1.1199116,33104.78
7,2500,1.3255088,1.11944,33147.43
7,2550,0.9536301,1.119276,33190.29
7,2600,1.1840446,1.1199706,33233.17
7,2650,1.2205426,1.1201822,33277.15
7,2700,0.9174011,1.1203688,33320.0
7,2750,1.0306861,1.1205684,33363.75
7,2800,0.99094886,1.1205992,33407.87
7,2850,0.97639924,1.1208067,33451.02
7,2900,1.0450387,1.12065,33493.96
7,2950,0.8756749,1.1204408,33537.88
7,3000,1.1347873,1.1208749,33580.48
7,3050,1.0867343,1.1215568,33622.92
7,3100,1.01643,1.1219376,33667.39
7,3150,1.2036514,1.1217841,33710.5
7,3200,1.0889711,1.1220052,33754.42
7,3250,1.0142617,1.1222299,33800.57
7,3300,1.248969,1.1223568,33844.38
7,3350,1.0737234,1.1223353,33890.41
7,3400,1.0205233,1.122312,33939.58
7,3450,1.1458048,1.122093,33983.97
7,3500,1.0101366,1.1216373,34029.42
7,3550,1.1856279,1.121809,34075.69
7,3600,1.0248606,1.1215729,34120.9
7,3650,1.0933759,1.1217434,34166.21
7,3700,1.1756738,1.1219178,34211.56
7,3750,0.92111516,1.1217291,34259.16
7,3800,1.1096041,1.1215957,34305.33
7,3850,1.1224902,1.1215446,34351.89
7,3900,0.9594833,1.1213851,34396.31
7,3950,1.0214617,1.1214956,34443.77
7,4000,0.91218066,1.1215444,34488.38
7,4050,1.0304296,1.1213433,34534.67
7,4100,1.169453,1.121319,34581.07
7,4150,1.0761453,1.1211822,34627.45
7,4200,0.9024896,1.1213928,34671.74
7,4250,0.89036113,1.121349,34717.85
7,4300,1.0627775,1.1214002,34764.4
7,4350,1.2077279,1.1214333,34809.32
7,4400,1.1263099,1.1213285,34855.55
7,4450,1.1701103,1.1213104,34902.78
7,4500,0.98460096,1.1210988,34949.64
7,4550,0.9336326,1.1211758,34995.66
7,4600,0.96700037,1.1210824,35040.8
7,4650,1.2026019,1.121232,35085.83
7,4700,1.0691062,1.1213788,35132.7
7,4750,1.0576681,1.1213946,35179.46
7,4800,1.1400254,1.1213534,35224.6
7,4850,1.1219308,1.121633,35270.31
7,4900,1.139299,1.1215653,35316.61
7,4950,1.1113842,1.1216843,35361.08
7,5000,1.1839936,1.1218472,35407.54
7,5050,0.78676265,1.1219935,35452.13
7,5100,1.0766594,1.1217304,35496.58
7,5150,1.183326,1.1218939,35542.3
7,5200,1.1318569,1.122048,35585.67
7,5250,1.1638646,1.122137,35632.55
7,5300,1.1186231,1.1222622,35678.04
7,5350,1.1711261,1.1223074,35722.58
7,5400,1.2090957,1.1223555,35768.14
7,5450,1.174539,1.1224114,35813.0
7,5500,1.4061029,1.1224431,35858.52
7,5550,1.1884015,1.1225551,35907.48
8,0,1.1329796,1.1329796,35981.5
8,50,1.2490237,1.0778769,36028.27
8,100,1.0591569,1.0886295,36072.2
8,150,1.059077,1.0899144,36117.0
8,200,1.0518605,1.0898206,36162.77
8,250,1.0218538,1.0894362,36210.08
8,300,0.95171463,1.0859569,36254.24
8,350,1.2602279,1.0895011,36299.43
8,400,1.247135,1.0886045,36345.87
8,450,1.1381121,1.0895184,36390.51
8,500,1.1029136,1.0904509,36438.59
8,550,1.4497161,1.0883019,36485.11
8,600,1.1313665,1.0867682,36530.08
8,650,1.0366626,1.0868027,36575.14
8,700,1.1725838,1.0857915,36620.27
8,750,1.3314662,1.0863432,36664.95
8,800,1.0462841,1.0867524,36710.77
8,850,1.0631695,1.0871463,36756.21
8,900,1.0885844,1.0868483,36801.93
8,950,1.0637494,1.0862724,36846.43
8,1000,1.24018,1.0864028,36893.65
8,1050,1.0247884,1.0854534,36939.55
8,1100,1.038236,1.0866424,36985.93
8,1150,1.0286472,1.0871838,37030.55
8,1200,1.0417006,1.0871948,37075.87
8,1250,1.1855291,1.0874205,37121.26
8,1300,1.1642773,1.0885056,37165.37
8,1350,1.090497,1.0887281,37210.44
8,1400,1.2237077,1.0890863,37258.09
8,1450,0.9923912,1.088909,37302.37
8,1500,0.9794172,1.0890641,37347.45
8,1550,1.1683278,1.0897397,37394.01
8,1600,1.1481878,1.0906936,37439.57
8,1650,1.1782608,1.0908582,37483.98
8,1700,1.0615203,1.0911276,37529.24
8,1750,0.99111307,1.0919902,37574.2
8,1800,0.91764814,1.0914619,37621.05
8,1850,0.9228553,1.0912588,37654.31
8,1900,1.0546398,1.091342,37686.35
8,1950,1.0431539,1.0921855,37718.68
8,2000,1.1713878,1.0918003,37751.54
8,2050,0.8679883,1.0921131,37791.21
8,2100,1.0471401,1.0925245,37833.12
8,2150,1.0441866,1.0932424,37873.19
8,2200,1.2170117,1.0933641,37909.63
8,2250,1.0063174,1.0930305,37945.46
8,2300,1.2724066,1.0935947,37980.32
8,2350,1.1154764,1.0941868,38018.72
8,2400,0.99348176,1.0944048,38058.32
8,2450,1.0629374,1.0953151,38094.54
8,2500,1.1260004,1.0953954,38131.32
8,2550,1.0479889,1.0954077,38179.43
8,2600,1.305784,1.0955669,38226.65
8,2650,1.1989803,1.0956082,38274.12
8,2700,1.0698526,1.0953236,38311.59
8,2750,1.2283372,1.0959587,38346.49
8,2800,1.105186,1.0955545,38383.16
8,2850,1.1808841,1.0956395,38423.65
8,2900,1.1171982,1.0957329,38475.84
8,2950,1.2165635,1.095971,38509.55
8,3000,0.92399263,1.0960065,38543.4
8,3050,1.2717583,1.0958537,38577.0
8,3100,0.98644346,1.0961419,38610.92
8,3150,1.1441509,1.0963004,38644.46
8,3200,1.1861236,1.0964125,38681.68
8,3250,1.3370873,1.0964192,38718.09
8,3300,1.340792,1.0964036,38755.41
8,3350,1.0111141,1.096465,38791.45
8,3400,0.85235226,1.0965505,38825.58
8,3450,1.2117791,1.0966697,38863.74
8,3500,1.1980695,1.0967078,38899.07
8,3550,1.0521896,1.0966797,38935.02
8,3600,1.0757446,1.0967371,38970.93
8,3650,1.0177124,1.096752,39004.57
8,3700,1.1310449,1.0970727,39038.6
8,3750,1.0411911,1.097083,39074.77
8,3800,1.037902,1.0970615,39110.14
8,3850,1.2294023,1.0971712,39148.71
8,3900,0.9296796,1.0972795,39182.81
8,3950,1.2435724,1.0973184,39217.32
8,4000,1.2787323,1.0971842,39252.25
8,4050,1.3227422,1.0972774,39287.61
8,4100,0.97248906,1.0974098,39323.97
8,4150,0.9798951,1.0976393,39359.57
8,4200,0.9831101,1.0976166,39395.24
8,4250,1.22302,1.0975988,39430.57
8,4300,0.98940885,1.0973233,39466.6
8,4350,0.97832465,1.0972508,39503.68
8,4400,1.1156093,1.097298,39541.82
8,4450,1.2580175,1.097215,39578.91
8,4500,1.1000166,1.0974829,39616.07
8,4550,1.0304675,1.0971112,39654.48
8,4600,1.3255069,1.0972031,39692.67
8,4650,1.1083254,1.0970831,39731.05
8,4700,1.0469666,1.0972219,39766.35
8,4750,0.9008881,1.0972633,39803.52
8,4800,1.1129552,1.0974642,39842.11
8,4850,0.90984434,1.0973375,39880.52
8,4900,1.0195487,1.0976487,39918.69
8,4950,1.195245,1.0977594,39955.68
8,5000,1.1947443,1.0976131,39994.2
8,5050,1.0004039,1.097772,40031.85
8,5100,1.1575696,1.0978644,40069.4
8,5150,1.0241865,1.0979263,40105.44
8,5200,1.2850151,1.0979786,40141.92
8,5250,1.2080078,1.0981381,40177.64
8,5300,1.0809169,1.0980906,40215.16
8,5350,0.8178383,1.0980698,40251.33
8,5400,1.1190346,1.0983539,40286.95
8,5450,1.1716481,1.0985168,40322.6
8,5500,1.199229,1.0984551,40360.41
8,5550,1.089212,1.0983874,40396.66
9,0,0.89364433,0.89364433,40473.11
9,50,1.1616755,1.0275639,40509.79
9,100,1.0376493,1.0424792,40546.47
9,150,1.1733623,1.04961,40584.03
9,200,1.0167954,1.0555882,40622.24
9,250,1.1606736,1.0589925,40671.07
9,300,1.0013223,1.0594667,40710.65
9,350,0.9308696,1.0574015,40748.51
9,400,1.1220012,1.0568889,40785.38
9,450,1.0474845,1.0579611,40824.69
9,500,0.95598733,1.0584841,40868.1
9,550,1.1492898,1.0606651,40903.67
9,600,0.87970763,1.0604143,40940.13
9,650,1.0209941,1.060268,40983.85
9,700,0.83229244,1.0604675,41022.12
9,750,1.0405741,1.062332,41060.86
9,800,1.0246264,1.062622,41098.4
9,850,1.1755433,1.0622458,41136.44
9,900,1.1093779,1.0619428,41175.53
9,950,1.1431358,1.0635054,41224.67
9,1000,0.9497936,1.0631369,41272.07
9,1050,0.8958982,1.0648642,41323.43
9,1100,1.0232763,1.0647243,41370.9
9,1150,1.0022309,1.0648123,41425.06
9,1200,1.0313185,1.0653063,41477.22
9,1250,1.1004432,1.0656682,41528.11
9,1300,0.9759535,1.0659401,41580.7
9,1350,1.0077801,1.0663227,41630.98
9,1400,0.9919236,1.066513,41679.01
9,1450,1.0620204,1.0664663,41726.13
9,1500,1.0457798,1.0666367,41774.01
9,1550,1.0238937,1.0671659,41828.57
9,1600,1.1312613,1.0675157,41882.45
9,1650,1.4133834,1.0682763,41934.1
9,1700,1.0817051,1.0696454,41984.74
9,1750,0.98651075,1.0693833,42033.86
9,1800,1.0806994,1.0698372,42083.05
9,1850,0.9651636,1.0699681,42133.38
9,1900,1.1268884,1.0694678,42183.51
9,1950,0.93773663,1.0696273,42232.97
9,2000,1.0104337,1.0697501,42282.68
9,2050,0.97180945,1.0704583,42332.54
9,2100,1.1635798,1.0710659,42383.61
9,2150,0.95585763,1.0708498,42433.63
9,2200,1.0620837,1.0718306,42484.08
9,2250,1.1302447,1.0720572,42533.39
9,2300,1.0850962,1.0723101,42583.88
9,2350,1.2240884,1.072717,42632.08
9,2400,0.8953359,1.0725924,42679.94
9,2450,1.0647509,1.0724458,42730.12
9,2500,1.1639397,1.0724156,42779.69
9,2550,1.03373,1.0723292,42832.62
9,2600,1.217007,1.0725077,42886.71
9,2650,1.3742093,1.0728643,42935.53
9,2700,0.9810127,1.0729231,42987.09
9,2750,1.1714042,1.072813,43037.08
9,2800,1.2356628,1.0732961,43086.98
9,2850,1.2836207,1.072817,43137.24
9,2900,0.9537954,1.0727973,43188.04
9,2950,1.0413971,1.0733186,43237.71
9,3000,0.92404294,1.0733824,43287.19
9,3050,1.1960331,1.0739535,43336.48
9,3100,0.90037155,1.0742573,43386.59
9,3150,1.1749132,1.0745682,43435.4
9,3200,1.1331921,1.0745238,43485.18
9,3250,1.0196601,1.0746251,43533.61
9,3300,1.054627,1.074878,43583.08
9,3350,0.92050636,1.0745956,43633.05
9,3400,1.0967817,1.0745734,43682.49
9,3450,1.1430624,1.0744479,43732.15
9,3500,0.9785561,1.0742449,43781.47
9,3550,1.0475228,1.0741935,43833.22
9,3600,0.8110516,1.0740551,43886.78
9,3650,1.1312076,1.0741105,43937.56
9,3700,1.11811,1.0739677,43987.72
9,3750,1.0406365,1.0742425,44037.79
9,3800,0.9597795,1.0741999,44086.92
9,3850,1.172359,1.074329,44137.68
9,3900,0.99286985,1.0744215,44191.34
9,3950,0.90761197,1.074864,44244.41
9,4000,1.2820126,1.0749707,44297.04
9,4050,1.0543461,1.0749693,44349.77
9,4100,1.0286417,1.0748082,44402.55
9,4150,1.0853976,1.0747668,44463.71
9,4200,1.0549587,1.0747648,44516.55
9,4250,1.0109148,1.074701,44569.49
9,4300,1.0662462,1.0747368,44622.26
9,4350,0.96141624,1.0754926,44673.77
9,4400,0.9785454,1.0756216,44724.75
9,4450,0.9896877,1.0755806,44777.21
9,4500,1.1047025,1.0756614,44830.22
9,4550,1.2918546,1.0758028,44886.52
9,4600,0.9613128,1.0760959,44935.25
9,4650,1.1331258,1.0762429,44984.62
9,4700,1.1685834,1.0766594,45034.68
9,4750,1.2335646,1.0766996,45084.43
9,4800,1.2956868,1.0769744,45135.72
9,4850,1.3505883,1.0769993,45184.42
9,4900,1.1013317,1.0766915,45233.52
9,4950,1.0356004,1.0764352,45284.22
9,5000,1.0479865,1.0765837,45333.69
9,5050,0.93811786,1.0767851,45382.76
9,5100,1.1515715,1.077021,45431.9
9,5150,1.0958018,1.0770617,45482.72
9,5200,1.1976418,1.0772203,45532.26
9,5250,0.8339604,1.0771115,45580.79
9,5300,1.031521,1.0772698,45630.65
9,5350,0.9893929,1.0772513,45681.23
9,5400,1.1096429,1.0772922,45731.06
9,5450,1.1686381,1.0774038,45781.18
9,5500,1.0478148,1.0774788,45830.15
9,5550,0.8822973,1.0774454,45885.0
10,0,1.0345001,1.0345001,45966.85
10,50,1.0764371,1.0210266,46016.59
10,100,1.3486173,1.0357977,46066.1
10,150,0.95655346,1.0330994,46115.66
10,200,0.9357866,1.0378067,46164.59
10,250,0.96662736,1.0466852,46213.7
10,300,1.0971392,1.0458938,46263.99
10,350,1.1060392,1.0432463,46312.7
10,400,1.0990751,1.0444019,46361.94
10,450,1.0444819,1.0425802,46411.54
10,500,0.88371986,1.0400206,46460.37
10,550,1.1085577,1.0402502,46509.42
10,600,0.986792,1.0394375,46559.85
10,650,0.981143,1.0399332,46608.88
10,700,0.98208773,1.039262,46657.7
10,750,1.1285377,1.0408467,46707.51
10,800,1.1940601,1.0416516,46757.14
10,850,1.028068,1.041177,46806.49
10,900,1.0142348,1.041602,46863.03
10,950,1.0527828,1.0422868,46913.84
10,1000,1.0766726,1.0430665,46964.59
10,1050,0.9346227,1.0435107,47013.99
10,1100,1.1516299,1.0432552,47065.43
10,1150,1.0208579,1.0430948,47118.22
10,1200,0.9502913,1.0432541,47169.24
10,1250,1.0208833,1.0433922,47219.35
10,1300,1.1549082,1.0442317,47277.55
10,1350,1.0581934,1.0441023,47335.78
10,1400,1.1283824,1.0442154,47386.08
10,1450,1.026695,1.0434039,47429.4
10,1500,0.9952172,1.0439484,47473.62
10,1550,1.0310907,1.044714,47516.71
10,1600,1.0178807,1.0450914,47556.19
10,1650,1.0666057,1.0460944,47597.23
10,1700,1.0654244,1.0461813,47636.47
10,1750,1.1074152,1.0463862,47677.48
10,1800,1.0571992,1.0471675,47716.7
10,1850,1.126143,1.0470291,47756.1
10,1900,1.1761575,1.0470065,47795.4
10,1950,1.0356774,1.0473051,47835.58
10,2000,1.2368913,1.0475897,47881.18
10,2050,1.2213302,1.0476936,47920.99
10,2100,1.016262,1.0481617,47960.27
10,2150,0.9164845,1.0486879,48001.73
10,2200,0.9535265,1.048449,48041.16
10,2250,1.08019,1.048931,48081.44
10,2300,0.98197174,1.0494647,48120.67
10,2350,1.1432159,1.050052,48162.9
10,2400,1.1256194,1.0506433,48202.17
10,2450,1.148481,1.0507537,48235.25
10,2500,1.0629942,1.0506313,48270.87
10,2550,1.0637448,1.0508387,48303.4
10,2600,1.0014052,1.0507541,48335.95
10,2650,1.0271072,1.0509045,48372.53
10,2700,1.0512601,1.0513804,48408.55
10,2750,0.99714243,1.0516589,48446.04
10,2800,0.99451447,1.0518627,48483.09
10,2850,1.14311,1.0521462,48523.67
10,2900,1.1001614,1.0527989,48561.93
10,2950,1.1270227,1.0528697,48601.45
10,3000,0.8603098,1.0531864,48639.74
10,3050,1.0966779,1.0532876,48679.4
10,3100,0.88023937,1.0532147,48719.83
10,3150,1.3380127,1.0536274,48759.96
10,3200,1.0415902,1.0537255,48799.94
10,3250,0.9605217,1.0536157,48840.31
10,3300,1.0560844,1.053582,48883.67
10,3350,1.2083948,1.0535944,48923.22
10,3400,0.9502592,1.0535973,48961.18
10,3450,1.0259953,1.0531609,48999.9
10,3500,1.3067534,1.0538304,49037.79
10,3550,1.181068,1.0537608,49076.68
10,3600,0.9210009,1.0538054,49116.13
10,3650,1.1680263,1.0542063,49153.63
10,3700,1.1257447,1.0546032,49188.24
10,3750,1.1798742,1.0546595,49224.65
10,3800,0.94862926,1.0545969,49261.22
10,3850,1.1069151,1.0545409,49296.42
10,3900,1.2390866,1.0545052,49331.67
10,3950,1.2767353,1.0547082,49367.33
10,4000,0.9745461,1.0548056,49409.43
10,4050,1.1980038,1.055077,49447.75
10,4100,0.9761926,1.05516,49488.92
10,4150,0.9672572,1.0550379,49542.6
10,4200,1.0658689,1.0546238,49587.44
10,4250,1.0542562,1.0548495,49638.85
10,4300,0.93329024,1.0547638,49683.81
10,4350,1.0178082,1.0550482,49725.36
10,4400,0.9441938,1.0551587,49769.51
10,4450,1.0675309,1.0552641,49819.39
10,4500,1.0900385,1.0554043,49886.59
10,4550,1.1039896,1.0556765,49931.28
10,4600,1.0617247,1.0559266,49974.99
10,4650,1.2730254,1.0559677,50021.34
10,4700,1.1323957,1.0559846,50067.37
10,4750,1.1643164,1.0563228,50107.2
10,4800,1.2712568,1.0563469,50145.98
10,4850,1.1429114,1.0565897,50185.69
10,4900,1.2460673,1.0566597,50223.92
10,4950,1.1667999,1.0567199,50261.87
10,5000,0.9435387,1.0567434,50301.94
10,5050,1.0819831,1.0568823,50348.91
10,5100,1.3093556,1.0570583,50391.18
10,5150,0.82532495,1.0568316,50438.33
10,5200,0.9712935,1.0566723,50483.81
10,5250,1.0891737,1.0567613,50528.82
10,5300,1.1451256,1.0568558,50569.5
10,5350,1.0704255,1.0570787,50613.42
10,5400,0.8759974,1.0571508,50652.75
10,5450,1.1313112,1.0574565,50692.2
10,5500,1.0750403,1.0573809,50732.46
10,5550,1.0372372,1.0576679,50771.64
11,0,0.9028931,0.9028931,50850.01
11,50,1.05404,1.0230287,50889.22
11,100,1.0163977,1.032024,50925.17
11,150,0.9471991,1.0342367,50958.38
11,200,1.1902344,1.0344988,50993.29
11,250,1.0233002,1.0356926,51027.68
11,300,1.1033847,1.0340587,51061.18
11,350,1.0888284,1.0311779,51095.57
11,400,0.98842764,1.0303973,51130.73
11,450,1.0639291,1.0318506,51171.04
11,500,0.9607403,1.0318598,51206.08
11,550,1.0605733,1.029389,51242.18
11,600,1.0260341,1.028554,51275.72
11,650,1.0443842,1.0278641,51309.04
11,700,0.9399045,1.0271038,51343.01
11,750,1.2613722,1.028761,51377.87
11,800,0.9368457,1.0282085,51411.47
11,850,1.1203942,1.0275269,51444.84
11,900,0.9106121,1.0280325,51478.08
11,950,1.0476236,1.0283194,51514.51
11,1000,0.88982767,1.0268204,51547.76
11,1050,1.0735863,1.0275173,51581.89
11,1100,1.0057874,1.028519,51614.81
11,1150,1.0222872,1.028268,51648.55
11,1200,0.9541313,1.027384,51681.5
11,1250,0.9830483,1.0279034,51714.87
11,1300,1.190098,1.0281984,51747.85
11,1350,0.9363181,1.0281335,51780.59
11,1400,1.1038818,1.0281792,51815.88
11,1450,1.005932,1.0276089,51850.89
11,1500,1.0706561,1.0266061,51888.86
11,1550,1.2464776,1.0276669,51921.93
11,1600,0.8842616,1.028182,51955.64
11,1650,1.1968232,1.0288332,51988.51
11,1700,0.9915533,1.0299163,52022.4
11,1750,0.9626155,1.0302583,52057.4
11,1800,1.1118758,1.0304757,52090.53
11,1850,1.0193688,1.0308958,52133.11
11,1900,1.1559136,1.0313531,52175.59
11,1950,1.0550995,1.0320306,52217.73
11,2000,1.0465702,1.0319653,52260.56
11,2050,1.061417,1.0320054,52303.22
11,2100,1.0861832,1.0321167,52345.87
11,2150,0.89900005,1.0318477,52388.9
11,2200,0.9774593,1.0320001,52431.39
11,2250,1.3476026,1.0324196,52474.09
11,2300,1.0134172,1.0328258,52517.56
11,2350,1.0206466,1.0328833,52560.19
11,2400,0.89087075,1.0330561,52602.25
11,2450,1.1369011,1.033446,52644.53
11,2500,0.8655634,1.0340328,52687.3
11,2550,0.8564835,1.0337837,52731.55
11,2600,1.0594069,1.0335408,52773.9
11,2650,1.163727,1.033775,52818.0
11,2700,0.97437525,1.0345228,52865.61
11,2750,1.0580935,1.0348407,52909.03
11,2800,1.1083319,1.0347978,52952.33
11,2850,1.029402,1.0349588,52995.62
11,2900,1.0002849,1.0349749,53039.49
11,2950,0.92197084,1.0353194,53083.37
11,3000,0.98902285,1.0354917,53125.63
11,3050,1.1922301,1.0351447,53170.74
11,3100,0.87203723,1.0350832,53213.87
11,3150,0.8600759,1.0351872,53256.67
11,3200,1.15412,1.0353043,53299.34
11,3250,0.9674336,1.0354441,53342.49
11,3300,0.8571206,1.0354135,53385.9
11,3350,0.9902189,1.03542,53428.32
11,3400,1.0992968,1.0356759,53470.48
11,3450,0.9378835,1.0360074,53512.98
11,3500,1.203244,1.0360914,53555.38
11,3550,1.0142524,1.0359529,53597.61
11,3600,0.82797277,1.036128,53640.76
11,3650,0.9602676,1.0361694,53683.57
11,3700,0.98886234,1.0362492,53726.28
11,3750,0.96812797,1.0365393,53769.63
11,3800,1.0361909,1.0364087,53811.93
11,3850,1.0143161,1.0367637,53857.96
11,3900,1.1714315,1.0371271,53902.69
11,3950,1.0779347,1.0373684,53947.16
11,4000,0.9493025,1.0380478,53990.63
11,4050,0.876184,1.0381898,54032.83
11,4100,1.0910182,1.0382869,54075.88
11,4150,0.87594265,1.0381304,54118.84
11,4200,1.150309,1.0383507,54161.37
11,4250,1.3260307,1.0386695,54203.44
11,4300,1.0651653,1.0385983,54247.46
11,4350,1.0503654,1.03876,54289.97
11,4400,0.8778843,1.0387268,54332.16
11,4450,0.973241,1.0387771,54375.87
11,4500,1.0639024,1.0391397,54418.34
11,4550,1.230726,1.0389944,54460.18
11,4600,1.1517829,1.0392113,54502.54
11,4650,0.94203126,1.0391219,54546.66
11,4700,1.0931101,1.039251,54588.56
11,4750,0.96314335,1.039287,54630.9
11,4800,1.0233161,1.0396143,54674.47
11,4850,1.0881789,1.0397159,54716.43
11,4900,1.0268834,1.0396305,54758.53
11,4950,1.014756,1.0397912,54802.12
11,5000,1.1361064,1.0398163,54846.53
11,5050,1.0397319,1.0399913,54892.65
11,5100,1.0100083,1.0399555,54936.45
11,5150,1.0597634,1.0401189,54979.85
11,5200,1.2420558,1.040235,55023.35
11,5250,0.81618935,1.0403247,55066.48
11,5300,0.9184966,1.0403469,55109.27
11,5350,1.217617,1.0407647,55151.98
11,5400,0.9980743,1.0408661,55195.75
11,5450,0.914407,1.0409671,55242.41
11,5500,1.285533,1.0411099,55292.64
11,5550,1.1197519,1.041076,55343.05
12,0,1.1507242,1.1507242,55422.08
12,50,0.8312504,0.9842277,55465.41
12,100,0.8644277,1.0021108,55508.84
12,150,1.0377262,1.0046842,55551.14
12,200,1.0530393,1.0051036,55593.2
12,250,1.1400056,1.0116597,55636.31
12,300,1.0772209,1.0112067,55679.32
12,350,0.99026567,1.014086,55722.0
12,400,1.0483576,1.0138189,55765.92
12,450,0.9842911,1.0106946,55808.15
12,500,0.97955513,1.0110048,55854.06
12,550,0.90544534,1.0132644,55899.17
12,600,1.0618596,1.0152501,55941.6
12,650,1.0557489,1.0154414,55984.07
12,700,0.88881165,1.0142969,56028.11
12,750,1.0982006,1.0159502,56070.58
12,800,1.0273584,1.0166247,56113.59
12,850,0.9379089,1.0160462,56156.33
12,900,1.0165007,1.016414,56199.79
12,950,1.0515305,1.0165799,56242.85
12,1000,1.2368654,1.0172904,56285.55
12,1050,1.1299918,1.0163792,56327.45
12,1100,1.120423,1.0166299,56369.51
12,1150,0.99589264,1.0174959,56411.52
12,1200,1.0913069,1.0182073,56454.49
12,1250,1.0854783,1.0183191,56497.37
12,1300,1.1431444,1.0190852,56539.2
12,1350,0.96477765,1.0196462,56582.53
12,1400,1.2147565,1.0195025,56625.07
12,1450,1.0773939,1.0201178,56667.78
12,1500,0.98219454,1.0207219,56711.07
12,1550,0.88536674,1.0209603,56754.32
12,1600,1.0884844,1.0209087,56797.18
12,1650,0.8963027,1.0202401,56840.82
12,1700,1.1399362,1.020235,56887.31
12,1750,0.83791494,1.0200026,56930.03
12,1800,1.2304287,1.019972,56972.36
12,1850,1.0527067,1.0192477,57014.9
12,1900,0.9755676,1.0192866,57057.46
12,1950,0.9069172,1.0197732,57100.59
12,2000,1.1077695,1.0196345,57143.3
12,2050,0.9640478,1.0195564,57185.29
12,2100,1.1807489,1.019998,57227.27
12,2150,1.1309055,1.0197717,57270.84
12,2200,0.9959415,1.019699,57313.17
12,2250,0.98368335,1.0196697,57355.88
12,2300,0.94587207,1.0192654,57398.95
12,2350,1.002768,1.0195872,57441.25
12,2400,0.93651605,1.0196623,57483.85
12,2450,0.96982276,1.0194243,57526.14
12,2500,0.93635494,1.0201331,57570.07
12,2550,0.98704016,1.0200322,57612.59
12,2600,1.0084205,1.0205035,57655.16
12,2650,0.93112636,1.0206429,57697.78
12,2700,1.2418982,1.0207114,57740.21
12,2750,0.9732075,1.0204374,57783.17
12,2800,1.1380881,1.0207223,57825.05
12,2850,1.0168133,1.0213903,57872.53
12,2900,1.0362546,1.0214038,57914.74
12,2950,1.1838136,1.021458,57957.4
12,3000,0.98216367,1.0216265,58001.03
12,3050,0.96339357,1.0220618,58043.15
